clean_text,vosk_text,intent,changed
skip house keeping im tired,skip housekeeping by am tired,do_not_disturb,True
no service needed at all,no service needed at all,do_not_disturb,False
keep house keeping away please,keep housekeeping away please,do_not_disturb,True
please do not enter,please do not enter,do_not_disturb,False
dont send house keeping up,don't send housekeeping up,do_not_disturb,True
i want to sleep undisturbed,i want to sleep undisturbed,do_not_disturb,False
please no interruptions today,please no interruptions today,do_not_disturb,False
skip all service for now,skip also wish for now,do_not_disturb,True
i dont want anyone here,i don't want anyone here,do_not_disturb,True
no house keeping thank you,no housekeeping thank you,do_not_disturb,True
im not taking visitors right now,i'm not taking visitors right now,do_not_disturb,True
please dont disturb me im sleeping,please don't disturb me i'm sleeping,do_not_disturb,True
skip house keeping i need rest,skip housekeeping i need rest,do_not_disturb,True
no service calls please,no service calls please,do_not_disturb,False
do not want house keeping today,do not want housekeeping today,do_not_disturb,True
please just leave me alone,please just leave me alone,do_not_disturb,False
i dont want to see anyone,i don't want to see anyone,do_not_disturb,True
i dont want any service right now,i don't want any service right now,do_not_disturb,True
dont send anyone up to my room,don't send anyone up to my room,do_not_disturb,True
skip the service today thank you,skip the service today thank you,do_not_disturb,False
dont come in my room right now,don't come in my room right now,do_not_disturb,True
no service calls today,no service calls today,do_not_disturb,False
house keeping skip my room please,housekeeping skipped my room peace,do_not_disturb,True
cant have anyone come by right now,can't have any come by right now,do_not_disturb,True
skip house keeping i am resting,skip housekeeping i'm resting,do_not_disturb,True
please do not interrupt me,please do not interrupt me,do_not_disturb,False
dont need house keeping today thanks,don't need housekeeping today thanks,do_not_disturb,True
leave me alone for a while,leave me alone for a while,do_not_disturb,False
skip service today please,skipped service to the peace,do_not_disturb,True
no house keeping needed at this time,no housekeeping needed at this time,do_not_disturb,True
please keep everyone out of my room,please keep everyone out of my room,do_not_disturb,False
i would like to be undisturbed,i would like to be undisturbed,do_not_disturb,False
no service is needed thank you,no services needed thank you,do_not_disturb,True
i need to rest undisturbed,i need to rest undisturbed,do_not_disturb,False
no interruptions at all today,no interruptions at all today,do_not_disturb,False
please leave the do not disturb on,please leave the do not disturb on,do_not_disturb,False
dont need any help right now,don't need any help right now,do_not_disturb,True
house keeping skip this time,housekeeping skip this time,do_not_disturb,True
i want no disturbances please,i want know disturbances peace,do_not_disturb,True
please i need to sleep,please i need to sleep,do_not_disturb,False
cant have house keeping come today,can't have housekeeping come today,do_not_disturb,True
i prefer to be left undisturbed,i prefer to be left undisturbed,do_not_disturb,False
skip house keeping this is important,skip housekeeping this is important,do_not_disturb,True
i dont want house keeping right now,i don't want housekeeping right now,do_not_disturb,True
please skip the service today,please skip the service today,do_not_disturb,False
skip house keeping for today thanks,skip housekeeping for today thanks,do_not_disturb,True
dont send anyone to clean my room,don't send any went to clean my room,do_not_disturb,True
nobody should come in here,nobody should come in here,do_not_disturb,False
i would like to rest undisturbed,i would like to rest undisturbed,do_not_disturb,False
no cleaning service today please,no cleaning service today peace,do_not_disturb,True
keep the house keeping staff away,keep the housekeeping staff away,do_not_disturb,True
i want peace and quiet,i want peace and quiet,do_not_disturb,False
no disturbances please im sleeping,no disturbances please i'm sleeping,do_not_disturb,True
